category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,16/83,82/1700,0.1951219512195122,3.9964736996767565,6.299540370244494,7.749269563960592e-7,9.29912347675271e-5,7.993983339664611e-5,29796/4709/1350/1351/7388/4725/1345/9377/4694/4710/4708/1349/4718/4695/1340/7381,16
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,18/83,112/1700,0.16071428571428573,3.291738382099828,5.683678794054949,2.9400279922208542e-6,1.7640167953325125e-4,1.5164354907244406e-4,5743/2597/29796/4709/1350/1351/7388/4725/1345/9377/4694/4710/4708/1349/4718/4695/1340/7381,18
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,18/83,117/1700,0.15384615384615385,3.1510658016682114,5.461185077793416,5.669059818662443e-6,2.0408702190925635e-4,1.754432293605888e-4,5743/29796/4709/1350/1351/7388/4725/2876/1345/9377/4694/4710/4708/1349/4718/4695/1340/7381,18
Organismal Systems,Circulatory system,hsa04260,Cardiac muscle contraction,9/83,31/1700,0.2903225806451613,5.94636610959969,6.29534683617619,8.548644715512273e-6,2.0408702190925635e-4,1.754432293605888e-4,29796/1350/1351/7388/1345/9377/1349/1340/7381,9
Human Diseases,Neurodegenerative disease,hsa05014,Amyotrophic lateral sclerosis,17/83,110/1700,0.15454545454545454,3.165388828039431,5.318809035638386,1.0204351095462818e-5,2.0408702190925635e-4,1.754432293605888e-4,29796/4709/1350/1351/7388/4725/2876/1345/9377/4694/4710/4708/1349/4718/4695/1340/7381,17
Human Diseases,Neurodegenerative disease,hsa05016,Huntington disease,17/83,110/1700,0.15454545454545454,3.165388828039431,5.318809035638386,1.0204351095462818e-5,2.0408702190925635e-4,1.754432293605888e-4,29796/4709/1350/1351/7388/4725/2876/1345/9377/4694/4710/4708/1349/4718/4695/1340/7381,17
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,16/83,101/1700,0.15841584158415842,3.2446618155791485,5.26827090846645,1.4058483421211593e-5,2.4083998424671507e-4,2.0703788119454456e-4,29796/4709/1350/1351/7388/4725/1345/9377/4694/4710/4708/1349/4718/4695/1340/7381,16
Metabolism,Energy metabolism,hsa00190,Oxidative phosphorylation,19/83,138/1700,0.13768115942028986,2.819975554391479,5.05179023107717,1.6187317829066403e-5,2.4083998424671507e-4,2.0703788119454456e-4,5464/29796/4709/1350/1351/7388/9296/4725/1345/9377/4694/533/4710/4708/1349/4718/4695/1340/7381,19
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,16/83,103/1700,0.1553398058252427,3.1816586735290673,5.174086500174523,1.824093467433223e-5,2.4083998424671507e-4,2.0703788119454456e-4,29796/4709/1350/1351/7388/4725/1345/9377/4694/4710/4708/1349/4718/4695/1340/7381,16
Human Diseases,Cancer: overview,hsa05208,Chemical carcinogenesis - reactive oxygen species,19/83,140/1700,0.1357142857142857,2.7796901893287433,4.978824875144443,2.0069998687226257e-5,2.4083998424671507e-4,2.0703788119454456e-4,29796/873/4709/3162/1350/1351/4258/7388/4725/1345/9377/4694/4710/4708/1349/4718/4695/1340/7381,19
Human Diseases,Cardiovascular disease,hsa05415,Diabetic cardiomyopathy,17/83,118/1700,0.1440677966101695,2.9507861956299775,4.975401851813861,2.6968520752308967e-5,2.9420204457064326e-4,2.529105295431846e-4,2597/29796/4709/1350/1351/7388/4725/1345/9377/4694/4710/4708/1349/4718/4695/1340/7381,17
Organismal Systems,Environmental adaptation,hsa04714,Thermogenesis,17/83,130/1700,0.13076923076923078,2.67840593141798,4.5102392623561,9.794783185928755e-5,9.794783185928756e-4,8.42007677386858e-4,1374/29796/4709/1350/1351/7388/4725/1345/9377/4694/4710/4708/1349/4718/4695/1340/7381,17
Environmental Information Processing,Signal transduction,hsa04066,HIF-1 signaling pathway,8/83,33/1700,0.24242424242424243,4.965315808689303,5.210119412251217,1.1782388573366741e-4,0.0010876050990800067,9.349587693845674e-4,2597/3101/5230/226/3945/3939/2023/3162,8
Metabolism,Carbohydrate metabolism,hsa00010,Glycolysis / Gluconeogenesis,11/83,67/1700,0.16417910447761194,3.362704549541449,4.469247976758287,2.640506749086097e-4,0.0022632914992166543,0.0019456365519581766,2597/3101/5230/226/3945/7167/3939/5315/5223/2023/217,11
Metabolism,Global and overview maps,hsa01230,Biosynthesis of amino acids,10/83,75/1700,0.13333333333333333,2.7309236947791162,3.4726626637820095,0.002724494494008454,0.0217921170498786,0.01873357430603599,10993/2597/3418/5230/226/7167/5315/5223/5634/2023,10
Metabolism,Global and overview maps,hsa01200,Carbon metabolism,13/83,115/1700,0.11304347826086956,2.315348349921425,3.308687851817281,0.00290561560665048,0.0217921170498786,0.01873357430603599,10993/2597/3101/3418/5230/226/7167/5315/5223/5634/2023/2746/4191,13
Human Diseases,Cancer: overview,hsa05230,Central carbon metabolism in cancer,6/83,32/1700,0.1875,3.8403614457831323,3.673933581331276,0.0036821961643709075,0.025991972924971112,0.022343976724975168,3101/3418/3945/3939/5315/5223,6
Genetic Information Processing,"Folding, sorting and degradation",hsa04141,Protein processing in endoplasmic reticulum,4/83,16/1700,0.25,5.120481927710843,3.750746279053384,0.006133021747839585,0.040886811652263905,0.03514831177124441,6185/746/1603/58505,4
