category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,42/108,82/1700,0.5121951219512195,8.062330623306233,17.068790511415404,7.080207283977571e-32,8.000634230894655e-30,6.782093293073253e-30,1347/1351/54539/27089/4697/7388/1340/1350/9377/4725/4695/1329/4713/1349/7381/10975/4706/29796/54205/4694/1327/4710/1345/126328/4729/1337/4716/7386/4696/4726/4718/4700/4714/4715/374291/4712/4717/4709/4728/4708/4707/51079,42
Metabolism,Energy metabolism,hsa00190,Oxidative phosphorylation,48/108,138/1700,0.34782608695652173,5.475040257648954,14.280157930137541,3.557113322156537e-27,1.4327429249968183e-25,1.2145282363736423e-25,1347/1351/54539/27089/4697/7388/1340/1350/9377/4725/4695/1329/4713/1349/7381/10975/4706/29796/54205/4694/1327/4710/1345/126328/533/4729/9550/1337/4716/7386/4696/4726/51382/4718/4700/4714/4715/374291/4712/4717/5464/4709/4728/4708/4707/10063/9296/51079,48
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,42/108,101/1700,0.4158415841584158,6.5456545654565454,14.963262840921596,3.8037422787526154e-27,1.4327429249968183e-25,1.2145282363736423e-25,1347/1351/54539/27089/4697/7388/1340/1350/9377/4725/4695/1329/4713/1349/7381/10975/4706/29796/54205/4694/1327/4710/1345/126328/4729/1337/4716/7386/4696/4726/4718/4700/4714/4715/374291/4712/4717/4709/4728/4708/4707/51079,42
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,42/108,103/1700,0.4077669902912621,6.4185544768069045,14.773610123433913,1.0057695555026904e-26,2.8412989942951003e-25,2.4085534092301273e-25,1347/1351/54539/27089/4697/7388/1340/1350/9377/4725/4695/1329/4713/1349/7381/10975/4706/29796/54205/4694/1327/4710/1345/126328/4729/1337/4716/7386/4696/4726/4718/4700/4714/4715/374291/4712/4717/4709/4728/4708/4707/51079,42
Human Diseases,Neurodegenerative disease,hsa05014,Amyotrophic lateral sclerosis,43/108,110/1700,0.39090909090909093,6.153198653198654,14.55163190966072,1.6872771475891575e-26,3.1777052946262467e-25,2.693723165449357e-25,1347/1351/54539/27089/4697/7388/1340/1350/9377/4725/4695/1329/4713/1349/7381/10975/4706/29796/54205/4694/1327/4710/1345/126328/4729/1337/4716/7386/4696/4726/4718/4700/4714/2876/4715/374291/4712/4717/4709/4728/4708/4707/51079,43
Human Diseases,Neurodegenerative disease,hsa05016,Huntington disease,43/108,110/1700,0.39090909090909093,6.153198653198654,14.55163190966072,1.6872771475891575e-26,3.1777052946262467e-25,2.693723165449357e-25,1347/1351/54539/27089/4697/7388/1340/1350/9377/4725/4695/1329/4713/1349/7381/10975/4706/29796/54205/4694/1327/4710/1345/126328/4729/1337/4716/7386/4696/4726/4718/4700/4714/2876/4715/374291/4712/4717/4709/4728/4708/4707/51079,43
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,43/108,112/1700,0.38392857142857145,6.043320105820106,14.379286338363984,4.1213331976498276e-26,6.653009304777579e-25,5.639719112573449e-25,2597/1347/1351/54539/27089/4697/7388/1340/1350/9377/4725/4695/1329/4713/1349/7381/10975/4706/29796/54205/4694/1327/4710/1345/126328/4729/1337/4716/7386/4696/4726/4718/4700/4714/4715/374291/4712/4717/4709/4728/4708/4707/51079,43
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,43/108,117/1700,0.36752136752136755,5.785058562836341,13.966152061207573,3.4962662234266503e-25,4.938476040590144e-24,4.1863187675240164e-24,1347/1351/54539/27089/4697/7388/1340/1350/9377/4725/4695/1329/4713/1349/7381/10975/4706/29796/54205/4694/1327/4710/1345/126328/4729/1337/4716/7386/4696/4726/4718/4700/4714/2876/4715/374291/4712/4717/4709/4728/4708/4707/51079,43
Human Diseases,Cardiovascular disease,hsa05415,Diabetic cardiomyopathy,42/108,118/1700,0.3559322033898305,5.602636534839924,13.495266958632303,6.896130028697614e-24,8.658474369364782e-23,7.339740732298046e-23,2597/1347/1351/54539/27089/4697/7388/1340/1350/9377/4725/4695/1329/4713/1349/7381/10975/4706/29796/4694/1327/4710/1345/126328/4729/1337/4716/7386/4696/4726/4718/4700/4714/4715/374291/4712/4717/4709/4728/4708/4707/51079,42
Organismal Systems,Environmental adaptation,hsa04714,Thermogenesis,42/108,130/1700,0.3230769230769231,5.085470085470086,12.62120789065584,5.873685021551568e-22,6.637264074353272e-21,5.626371968012555e-21,1347/1351/54539/27089/4697/7388/1340/1350/9377/4725/4695/1329/4713/1349/7381/10975/4706/29796/4694/1327/4710/1345/126328/4729/1337/4716/7386/4696/4726/4718/4700/4714/4715/374291/4712/4717/4709/4728/4708/4707/10063/51079,42
